name,sounding_cm,ullage_cm,trim,heel,volume_m3,correction_m3
UREA_P,125.0,105.0,nan,S-2,nan,0.3
UREA_P,130.0,100.0,-6,nan,23.1,nan
UREA_P,130.0,100.0,-4,nan,22.9,nan
UREA_P,130.0,100.0,-3,nan,22.7,nan
UREA_P,130.0,100.0,-2,nan,22.6,nan
UREA_P,130.0,100.0,-1,nan,22.5,nan
UREA_P,130.0,100.0,0,nan,22.4,nan
UREA_P,130.0,100.0,1,nan,22.3,nan
UREA_P,130.0,100.0,2,nan,22.2,nan
UREA_P,130.0,100.0,nan,P2,nan,-0.3
UREA_P,130.0,100.0,nan,P1,nan,-0.1
UREA_P,130.0,100.0,nan,S-1,nan,0.1
UREA_P,130.0,100.0,nan,S-2,nan,0.3
UREA_P,135.0,95.0,-6,nan,23.9,nan
UREA_P,135.0,95.0,-4,nan,23.7,nan
UREA_P,135.0,95.0,-3,nan,23.5,nan
UREA_P,135.0,95.0,-2,nan,23.4,nan
UREA_P,135.0,95.0,-1,nan,23.3,nan
UREA_P,135.0,95.0,0,nan,23.2,nan
UREA_P,135.0,95.0,1,nan,23.1,nan
UREA_P,135.0,95.0,2,nan,23.0,nan
UREA_P,135.0,95.0,nan,P2,nan,-0.3
UREA_P,135.0,95.0,nan,P1,nan,-0.1
UREA_P,135.0,95.0,nan,S-1,nan,0.1
UREA_P,135.0,95.0,nan,S-2,nan,0.3
UREA_P,140.0,90.0,-6,nan,24.7,nan
UREA_P,140.0,90.0,-4,nan,24.5,nan
UREA_P,140.0,90.0,-3,nan,24.3,nan
UREA_P,140.0,90.0,-2,nan,24.2,nan
UREA_P,140.0,90.0,-1,nan,24.1,nan
UREA_P,140.0,90.0,0,nan,24.0,nan
UREA_P,140.0,90.0,1,nan,23.9,nan
UREA_P,140.0,90.0,2,nan,23.8,nan
UREA_P,140.0,90.0,nan,P2,nan,-0.3
UREA_P,140.0,90.0,nan,P1,nan,-0.1
UREA_P,140.0,90.0,nan,S-1,nan,0.1
UREA_P,140.0,90.0,nan,S-2,nan,0.3
UREA_P,145.0,85.0,-6,nan,25.5,nan
UREA_P,145.0,85.0,-4,nan,25.2,nan
UREA_P,145.0,85.0,-3,nan,25.1,nan
UREA_P,145.0,85.0,-2,nan,25.0,nan
UREA_P,145.0,85.0,-1,nan,24.9,nan
UREA_P,145.0,85.0,0,nan,24.8,nan
UREA_P,145.0,85.0,1,nan,24.7,nan
UREA_P,145.0,85.0,2,nan,24.6,nan
UREA_P,145.0,85.0,nan,P2,nan,-0.3
UREA_P,145.0,85.0,nan,P1,nan,-0.1
UREA_P,145.0,85.0,nan,S-1,nan,0.1
UREA_P,145.0,85.0,nan,S-2,nan,0.3
UREA_P,150.0,80.0,-6,nan,26.3,nan
UREA_P,150.0,80.0,-4,nan,26.0,nan
UREA_P,150.0,80.0,-3,nan,25.9,nan
UREA_P,150.0,80.0,-2,nan,25.8,nan
UREA_P,150.0,80.0,-1,nan,25.7,nan
UREA_P,150.0,80.0,0,nan,25.6,nan
UREA_P,150.0,80.0,1,nan,25.5,nan
UREA_P,150.0,80.0,2,nan,25.3,nan
UREA_P,150.0,80.0,nan,P2,nan,-0.3
UREA_P,150.0,80.0,nan,P1,nan,-0.1
UREA_P,150.0,80.0,nan,S-1,nan,0.1
UREA_P,150.0,80.0,nan,S-2,nan,0.3
UREA_P,155.0,75.0,-6,nan,27.1,nan
UREA_P,155.0,75.0,-4,nan,26.8,nan
UREA_P,155.0,75.0,-3,nan,26.7,nan
UREA_P,155.0,75.0,-2,nan,26.6,nan
UREA_P,155.0,75.0,-1,nan,26.5,nan
UREA_P,155.0,75.0,0,nan,26.4,nan
UREA_P,155.0,75.0,1,nan,26.3,nan
UREA_P,155.0,75.0,2,nan,26.1,nan
UREA_P,155.0,75.0,nan,P2,nan,-0.3
UREA_P,155.0,75.0,nan,P1,nan,-0.1
UREA_P,155.0,75.0,nan,S-1,nan,0.1
UREA_P,155.0,75.0,nan,S-2,nan,0.3
UREA_P,160.0,70.0,-6,nan,27.9,nan
UREA_P,160.0,70.0,-4,nan,27.6,nan
UREA_P,160.0,70.0,-3,nan,27.5,nan
UREA_P,160.0,70.0,-2,nan,27.4,nan
UREA_P,160.0,70.0,-1,nan,27.3,nan
UREA_P,160.0,70.0,0,nan,27.2,nan
UREA_P,160.0,70.0,1,nan,27.0,nan
UREA_P,160.0,70.0,2,nan,26.9,nan
UREA_P,160.0,70.0,nan,P2,nan,-0.3
UREA_P,160.0,70.0,nan,P1,nan,-0.1
UREA_P,160.0,70.0,nan,S-1,nan,0.1
UREA_P,160.0,70.0,nan,S-2,nan,0.3
UREA_P,165.0,65.0,-6,nan,28.7,nan
UREA_P,165.0,65.0,-4,nan,28.4,nan
UREA_P,165.0,65.0,-3,nan,28.3,nan
UREA_P,165.0,65.0,-2,nan,28.2,nan
UREA_P,165.0,65.0,-1,nan,28.1,nan
UREA_P,165.0,65.0,0,nan,28.0,nan
UREA_P,165.0,65.0,1,nan,27.8,nan
UREA_P,165.0,65.0,2,nan,27.7,nan
UREA_P,165.0,65.0,nan,P2,nan,-0.3
UREA_P,165.0,65.0,nan,P1,nan,-0.1
UREA_P,165.0,65.0,nan,S-1,nan,0.1
UREA_P,165.0,65.0,nan,S-2,nan,0.3
UREA_P,170.0,60.0,-6,nan,29.5,nan
UREA_P,170.0,60.0,-4,nan,29.2,nan
UREA_P,170.0,60.0,-3,nan,29.1,nan
UREA_P,170.0,60.0,-2,nan,29.0,nan
UREA_P,170.0,60.0,-1,nan,28.9,nan
UREA_P,170.0,60.0,0,nan,28.8,nan
UREA_P,170.0,60.0,1,nan,28.6,nan
UREA_P,170.0,60.0,2,nan,28.5,nan
UREA_P,170.0,60.0,nan,P2,nan,-0.3
UREA_P,170.0,60.0,nan,P1,nan,-0.1
UREA_P,170.0,60.0,nan,S-1,nan,0.1
UREA_P,170.0,60.0,nan,S-2,nan,0.3
UREA_P,175.0,55.0,-6,nan,30.2,nan
UREA_P,175.0,55.0,-4,nan,30.0,nan
UREA_P,175.0,55.0,-3,nan,29.9,nan
UREA_P,175.0,55.0,-2,nan,29.8,nan
UREA_P,175.0,55.0,-1,nan,29.7,nan
UREA_P,175.0,55.0,0,nan,29.5,nan
UREA_P,175.0,55.0,1,nan,29.4,nan
UREA_P,175.0,55.0,2,nan,29.3,nan
UREA_P,175.0,55.0,nan,P2,nan,-0.3
UREA_P,175.0,55.0,nan,P1,nan,-0.1
UREA_P,175.0,55.0,nan,S-1,nan,0.1
UREA_P,175.0,55.0,nan,S-2,nan,0.3
UREA_P,180.0,50.0,-6,nan,31.0,nan
UREA_P,180.0,50.0,-4,nan,30.8,nan
UREA_P,180.0,50.0,-3,nan,30.7,nan
UREA_P,180.0,50.0,-2,nan,30.6,nan
UREA_P,180.0,50.0,-1,nan,30.5,nan
UREA_P,180.0,50.0,0,nan,30.3,nan
UREA_P,180.0,50.0,1,nan,30.2,nan
UREA_P,180.0,50.0,2,nan,30.1,nan
UREA_P,180.0,50.0,nan,P2,nan,-0.3
UREA_P,180.0,50.0,nan,P1,nan,-0.1
UREA_P,180.0,50.0,nan,S-1,nan,0.1
UREA_P,180.0,50.0,nan,S-2,nan,0.3
UREA_P,185.0,45.0,-6,nan,31.8,nan
UREA_P,185.0,45.0,-4,nan,31.6,nan
UREA_P,185.0,45.0,-3,nan,31.5,nan
UREA_P,185.0,45.0,-2,nan,31.4,nan
UREA_P,185.0,45.0,-1,nan,31.2,nan
UREA_P,185.0,45.0,0,nan,31.1,nan
UREA_P,185.0,45.0,1,nan,31.0,nan
UREA_P,185.0,45.0,2,nan,30.9,nan
UREA_P,185.0,45.0,nan,P2,nan,-0.3
UREA_P,185.0,45.0,nan,P1,nan,-0.1
UREA_P,185.0,45.0,nan,S-1,nan,0.1
UREA_P,185.0,45.0,nan,S-2,nan,0.3
UREA_P,190.0,40.0,-6,nan,32.6,nan
UREA_P,190.0,40.0,-4,nan,32.4,nan
UREA_P,190.0,40.0,-3,nan,32.3,nan
UREA_P,190.0,40.0,-2,nan,32.2,nan
UREA_P,190.0,40.0,-1,nan,32.0,nan
UREA_P,190.0,40.0,0,nan,31.9,nan
UREA_P,190.0,40.0,1,nan,31.8,nan
UREA_P,190.0,40.0,2,nan,31.7,nan
UREA_P,190.0,40.0,nan,P2,nan,-0.3
UREA_P,190.0,40.0,nan,P1,nan,-0.1
UREA_P,190.0,40.0,nan,S-1,nan,0.1
UREA_P,190.0,40.0,nan,S-2,nan,0.3
UREA_P,195.0,35.0,-6,nan,33.4,nan
UREA_P,195.0,35.0,-4,nan,33.2,nan
UREA_P,195.0,35.0,-3,nan,33.1,nan
UREA_P,195.0,35.0,-2,nan,33.0,nan
UREA_P,195.0,35.0,-1,nan,32.8,nan
UREA_P,195.0,35.0,0,nan,32.7,nan
UREA_P,195.0,35.0,1,nan,32.6,nan
UREA_P,195.0,35.0,2,nan,32.5,nan
UREA_P,195.0,35.0,nan,P2,nan,-0.3
UREA_P,195.0,35.0,nan,P1,nan,-0.1
UREA_P,195.0,35.0,nan,S-1,nan,0.1
UREA_P,195.0,35.0,nan,S-2,nan,0.3
UREA_P,200.0,30.0,-6,nan,34.2,nan
UREA_P,200.0,30.0,-4,nan,34.0,nan
UREA_P,200.0,30.0,-3,nan,33.9,nan
UREA_P,200.0,30.0,-2,nan,33.7,nan
UREA_P,200.0,30.0,-1,nan,33.6,nan
UREA_P,200.0,30.0,0,nan,33.5,nan
UREA_P,200.0,30.0,1,nan,33.4,nan
UREA_P,200.0,30.0,2,nan,33.3,nan
UREA_P,200.0,30.0,nan,P2,nan,-0.3
UREA_P,200.0,30.0,nan,P1,nan,-0.1
UREA_P,200.0,30.0,nan,S-1,nan,0.1
UREA_P,200.0,30.0,nan,S-2,nan,0.3
UREA_P,205.0,25.0,-6,nan,35.0,nan
UREA_P,205.0,25.0,-4,nan,34.8,nan
UREA_P,205.0,25.0,-3,nan,34.7,nan
UREA_P,205.0,25.0,-2,nan,34.5,nan
UREA_P,205.0,25.0,-1,nan,34.4,nan
UREA_P,205.0,25.0,0,nan,34.3,nan
